aghliigh-	emotional root	overwhelmed	aghliighyugtuq ‘he feels overwhelmed by the tasks facing him’; aghliighyukaa ‘he feels overwhelmed by it’; aghliighnaghtuq ‘it is overwhelming’
aghmig-	verb root	to wash one's face	aghmigtuq ‘he washed his (own) face’; aghmigaa ‘he washed his (another's) face’ /
aghmigusiq	noun root	washcloth; face soap; washbasin	"used in the dual, aghmigusik, for one washbasin"
aghnaaghte-	verb root	to have one's first menses	No information given.
aghnaaneq	noun root	"female bird, fish, or seal or other animal; state of being female"	No information given.
aghnaasiq	noun root	effeminate man; homosexual male	"Kiyaghneghem Ataneghpagullghani nekaghqiitut: … allaniighet, aghnaasit, … ‘In God’s Kingdom there is no room for: … adulterers, the effeminate , …’ (1 Corinthians 6.9)"
aghnagan	particle	hurry up	aghnagan uyuq emta ‘hurry up you, knowing how you are’"
aghnagh-	verb root	to wear a dress	aghnaghluni ‘wearing a dress’; direct verbalization of aghnaq ‘woman’
Aghnaghaak	proper noun	Aghnak River on St. Lawrence Is.	see Map 4 in Appendices
aghnaghaghhaq*	noun root	little girl	No information given.
Aghnaghaghyaget	proper noun	Pleides constellation	"literally, ‘group of girls’"
aghnaghaq*	noun root	girl	No information given.
aghnaghniite-	verb root	to be ugly (a girl)	No information given.
aghnaghpallaghte-	verb root	to become an older woman	No information given.
aghnaghpallaghtekaq	noun root	older woman	No information given.
aghnaghqaq	noun root	wife-to-be; female to be included in a group; dress material	No information given.
aghnaghuq	noun root	edible seashore life resembling a mouse in appearance (Boltenia ovifera); “sea onion”	cf. aghnaq
aghnalgun	noun root	mother's sister's child; parallel cousin on mother's side	No information given.
aghnalqwaaq	noun root	old woman	No information given.
aghnalqwaavregaq	noun root	old senile woman	Chukotkan (V&E)
aghnangllagh-	verb root	to make a dress; to ask to marry (of an older man asking a woman on behalf of a younger man)	Aghnaghaat igaghvigmi aghnangllaatut. ‘The girls made dresses in school.’ (SLI JR. DICT. 11); Yuuk aghnangllaghiiq ighneghminun. ‘The man asked that a certain girl should be the wife for his son.’ (SLI JR. DICT. 11)
aghnapari	noun root	older girl; young woman	Chukotkan (R)
aghnapesqighte-	verb root	to sit (in woman’s traditional style)	sitting by bending one leg resting it on the floor while the other leg is also bent but upright with the foot flat on the floor; aghnapesqighlluteng aghnat avegtughaqut neghuunneghmeggmi ‘sitting woman-style the women are cutting food at meal time’
aghnaq	noun root	woman; female human; dress (when used in dual)	No information given.
aghnaqe-	verb root	to be proud in a way appropriate for a woman	aghnaquq ‘she is proud’/
aghnaqemsighte-	verb root	to sit (in woman’s traditional style)	sitting by bending one leg resting it on the floor while the other leg is also bent but upright with the foot flat on the floor
aghnasalek	noun root	female walrus; cow walrus	No information given.
aghnasiq	noun root	“sea cabbage”	Chukotkan (R); exact identification undetermined
aghneghet	noun root	dawn; dusk; twilight	Chukotkan (R)
aghneghiinaghqun	particle	daily	
aghneghmi	particle	today; during the daytime	
aghneghniimna	noun root	the one from earlier today	No information given.
aghneghtaq	noun root	the one from earlier today	nagu yuuk aghneghtaq? ‘where is the man from earlier today’
aghneghte-	verb root	to spend the day	"Sivuqaaneng piiwaaluni Sivungami aghneghsimalghii ‘when he was going back home to Gambell from Northeast Cape, he spent the day at Savoonga’"
aghneghtughte-	verb root	for the days to get longer	No information given.
aghneghtuumaan	particle	during the day as well	
aghneq	noun root	day; today (as a particle)	"aghneqaghaq ‘earlier today’; Sivuliq aghneq ‘Sunday’; Allgha aghneq ‘Monday’; Pingayaa aghneq ‘Tuesday’; Estamaa aghneq ‘Wednesday’; Tallimaa aghneq ‘Thursday’; Aghvillgha aghneq ‘Friday’; Maaghraghvinlek aghneq ‘Saturday’; Aghnaghaq una qepghaghpenani quunpeng naghaaghllak tamaghhaan aghneq. Aghneq iingunaan qepghanemni, qenwat meghnughaqunga. ‘This girl plays without working every day. When I work all day, I am tired.’ (UNGAZ. UNGIP. 68)"
Aghneq	proper noun	site in Chukotka	see Map 2 in Appendices
aghnequn	particle	this afternoon; later today	
aghneqwaaqun	particle	a little later today	
aghni-	verb root	"to spend one or more days; to stay an extra day while travelling (usually, in order to rest)"	qikmini meghnaalisqelluki aghniiq ‘he stayed an extra day to let his dogs rest’
aghpenghhayaaghek	noun root	billowy bloomers; woman's underpants	No information given.
aghpugpaghlleq	noun root	small blister	< aghpu-?-ghpak-lleq
aghpugte-	verb root	to rise (of dough  or the like); to swell	"Chukotkan (R, V&E) "
aghpumla	noun root	"deep, soft, powdery snow"	No information given.
aghpumla-	verb root	to go through deep snow	aghpumlaaq ‘he went through deep snow’
aghpuneq	noun root	gas in stomach or intestines	aghpuniqunga ‘I am now troubled by gas in my stomach or intestines’
aghpuneqrak	noun root	bubble	eslallugmi mesagmi allgeghumaaq uglalghii aghpuneqrak ‘a lot of bubbles  formed in the puddle during the rain’
aghpunghhaak	noun root	billowy bloomers; woman's underpants	No information given.
Aghpuuget	proper noun	a particular clan	singular is Aghpuuk
aghpuugsaasiq	noun root	baking powder; leavening agent	No information given.
aghpuuk	noun root	foam	No information given.
aghpuulleq	noun root	blister	Chukotkan (R)
aghqaraataq	noun root	noose	Chukotkan (R)
aghqe-1	verb root	to make an offering of food for the deceased	cf. eghqwaagh-
aghqe-2	noun root	No information given.	"root; > aghqelli-, aghqelngestaq, aghqestaaq, aghqitaghaq"
aghqefik	noun root	place for making food offerings to the deceased (traditionally); altar	No information given.
aghqelengestaq1	noun root	primer for bullet	No information given.
aghqelengestaq2	noun root	shallow water (or anything else)	No information given.
aghqella	noun root	seine	No information given.
aghqella-	verb root	to fish with seine	Kiiwegni aghqellaakut. ‘We seined at the river.’ (SLI JR. DICT. 15)
aghqelli-	verb root	to lower; to make lower; to become shallow	"aghqelliiq ‘it is becoming lower, getting shallow’; aghqellii ‘he is lowering it, making it lower’ / aghqellii aghvighyaghaq ‘he made the crossing ramp lower’; naayvaq aghqelliighaghtuq ‘the lake is becoming shallow’"
aghqeme-	verb root	to crumble; to shatter; to become envious	aghqemuq ‘it shattered’ / aghqemtaa ‘he shattered it’; qayuusiq ifkaghlluku aghqemsimaa ‘by dropping the cup he made it shatter’;  aghqemuq anengani ullgitangyan‘ he became envious when his older brother got a snowmachine’
aghqengwaagh-	verb root	to make a sacrifice	Chukotkan (R)
aghqestaaghhaq*	noun root	shoal; low thing	No information given.
aghqestaalleq	noun root	shoal; low thing	"Chukotkan (R, V&E)"
aghqetghagh-	verb root	to crust over (of snow); to travel on crusted snow; to freeze over (of surface of snow)	Ighivgaqun aghqetghaqagu igleghllequnga. ‘I’ll leave when the snow crusts over tonight.’ (SLI JR. DICT. 15)
aghqetghaq	noun root	refrozen ground in spring; frozen crust on snow	caused by low termperatures at night after a warm day
aghqiikw	noun root	squeak or crunch of snow or pebbles under the feet	aghqiikw qiinghaghsaqegka qikmiiftuq ‘I looked out to check on the crunching noise and it turned out to be a dog’
aghqiiwhtagh-	verb root	to make a crunching sound	aghqiiwhtaghtuq ‘he made a crunching sound’
Aghqitaghangha	proper noun	southern part of Troutman Lake which is next to Gambell	literally ‘the shallow area’; see Map 7 in Appendices
aghqitaghaq	noun root	shallow water	No information given.
aghqulluk	noun root	northern fulmar (Fulmarus glacialis)	No information given.
aghqunqaq	noun root	crest along mountainside; small depression; hole; curve	No information given.
aghqutite-	verb root	to make sacrifices	Chukotkan (R)
aghquugte-	verb root	to be pale from illness	cf. aghsugh-
aghquutke-	verb root	to cause disaster or hardship	ulevelleghmeng aghquutkaqii yuget aangelghiimeng ikfiqmeng ‘the flood is causing the people hardship’ (?)
aghquvlug-	verb root	to make a depressionor dent; to hollow out	No information given.
aghquvluk	noun root	depression; hollow; dent	qulmesiin aghquvlukegtepigtuq ‘the cooking pot has a big dent’
aghsaakun	particle	cleanly	
aghsaan	particle	excessively; overly; too much; not very much	ugket taghyulipalghiim aghsaan taghyughnitkayuguut ‘when you put too much salt in cooked meat it tastes overly salty’; aghsaan tuuneghllagpenanga ‘don't give me too much’; aghsaan mekestaapiwaa ‘how small it is!’; movie aghsaan ayuqeftuq ‘the movie wasn’t very good’
aghsaghmete-	verb root	to be good weather; to favor; to pay particular attention (good or bad) toward (him)	aghsaghmetuq ‘it (the weather is good)’; aghsaghmetaa ‘he favors him’ /
aghsaghtaghwaagh-	verb root	to give up or quit from malice or out of vexation	Chukotkan (R); questioned
aghsaghte-	verb root	to overdo; to behave in an excessive way; to annoy	"yugem aghsaghtawaaghyaqminigu ilani amyughaaghmeng, elngaatall qinuyugtekaa ‘when the man teased his friend too much that friend was greatly annoyed’"
aghsi	noun root	thong holding shank (giimaq) to harpoon shaft	#NAME?
aghsug-	verb root	to put (a baby) down to sleep	aghsugaa ‘he put it (baby) down to sleep’ / aghsugiiq he put a baby down to sleep’; Taghnughhaqa aghsugaqa qavaghyan. ‘I lay down my child [in bed] when she went to sleep.’ (SLI JR. DICT. 16)
aghsugh-	verb root	to be or become pale; to be or become bleached	aghsughtuq ‘he or it became pale’ / aghsughtaa ‘he bleached it’; cf aghquugte-
Aghsughaleq	proper noun	site on the coast east of Gambell at Tiflighak Bay	see Map 7 in Appendices
aghsughpaglleq	noun root	small scratch	No information given.
aghsughtaq	noun root	bleached dried sealgut for making rain or wind parka; sealgut rain or wind parka	No information given.
aghsugutaq	noun root	crib for baby to sleep in	No information given.
aghtaghagh-	verb root	to become light	aghtaghaghtuq ‘it is becoming light’ /
aghte-	verb root	to dawn; for day to break	"aghtuq ‘it is dawn, it has become day’ / aghhutanga maliglluku aliighaa ‘it cleared up as it became day’; aghhutaa ‘day came upon him’; = eghte-"
aghteqeregaaq	noun root	puffball (Bovista sp.)	No information given.
aghteqeregagh-	verb root	to snack on roots or greens with blubber and raw meat	No information given.
aghtequq	noun root	dish of roots or greens with blubber and raw meat	"Nunivagmeng aghtequlighluku neghtunga. ‘I ate, having rosewort as a side dish.’ (SLI JR. DICT. 17)"
aghtequsaq	noun root	blubber eaten with roots or greens	No information given.
aghtugh-	verb root	"to be unable to manage, bear, withstand or accomplish"	aghtughaa ‘he can't bear it or can't do it’ / aghtiigatuq ‘he isn't stopped by difficulties’; Neqesghanka esghaneghmeng aghtughanka pightum. ‘Because of the blowing snow I couldn’t see my fox baits.’ (SLI JR. DICT. 130)
aghtughyaghqanghilleq	noun root	power	used in Bible translation
aghtuneq	noun root	the lowest level of the atmosphere near the earth	No information given.
aghu-	verb root	to rot; to (over)ripen; to decompose	aghuuq or aghwaa ‘it rotted’ / cf. aghusi
aghukaq	noun root	rotten thing; (over)ripe thing	No information given.
aghula	noun root	Eskimo-style dance	No information given.
aghula-	verb root	to dance Eskimo-style; to shake (as to wake up a person); to move back and forth (as of something hanging)	"aghulaaq ‘he is dancing’, ‘it is moving back and forth’ / aghulataa ‘he shook her/it’"
aghulaataq	noun root	stick on which one winds fishing line lengthwise over the notched ends	"plural, aghulaatat, used for one such device"
aghulaatat	noun root	stick for winding fishing line	No information given.
aghulaghqugh-	verb root	to go to gather edible greens	aghulaghqughtuq ‘she went to gather greens’ /
aghulaghwaagh-	verb root	"to fly, flutter, or sway"	Chukotkan (R)
aghulaqe-	verb root	to leave	aghulaquq ‘he left’ / aghulaqutaa ‘he took it with him when he went’
aghulasiq	noun root	dance movement that goes with a particular song	No information given.
aghulate-	verb root	to shake	aghulatuq ‘it shook’; aghulataa ‘he shook it’ / iiggakun aghulataa ‘he shook hands with her’; anuqem veglluk agaghngalghii aghulataa ‘the wind is shaking the towel hanging on the line’
aghuliigh-	verb root	to stop moving	"aghuliightuq ‘he or it stopped’ / aghuliightaa ‘he stopped it, made it stop’"
aghuqe-	verb root	to distribute shares of a catch; to distribute gifts	aghuqaa ‘he gave a share to her ‘/ aghuqiiq ‘he is distributing things to people’
aghusi	noun root	waterproof parka made from large intestine of walrus; gutskin raincoat	"may be used in dual, aghusik, or plural, aghusit, for a single parka; cf. aghu-"
aghusingwaaq1	noun root	waterproof skin-boot	No information given.
aghusingwaaq2	noun root	seashell	No information given.
aghusiq	noun root	vessel for aging food	No information given.
aghvaghlluk	noun root	clear sky all around	No information given.
aghvak	noun root	edge of hand away from thumb	plural used for one person's hands' edges: aghvagenka ‘the edges of my hands’
